PeakID (cmd=annotatePeaks.pl macs-myeast_summits.bed sacCer3)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
macs-myeast_peak_2159	NC_001144.5	645725	645725	+	5.29952	NA	NA	NA	NA	NA								
macs-myeast_peak_833	NC_001137.3	150981	150981	+	5.29662	NA	NA	NA	NA	NA								
macs-myeast_peak_2946	NC_001147.6	605140	605140	+	5.29487	NA	NA	NA	NA	NA								
macs-myeast_peak_3031	NC_001147.6	884420	884420	+	5.27969	NA	NA	NA	NA	NA								
macs-myeast_peak_1571	NC_001141.2	290103	290103	+	5.27205	NA	NA	NA	NA	NA								
macs-myeast_peak_1131	NC_001139.9	346940	346940	+	5.27168	NA	NA	NA	NA	NA								
macs-myeast_peak_1647	NC_001142.9	173645	173645	+	5.26729	NA	NA	NA	NA	NA								
macs-myeast_peak_2912	NC_001147.6	474400	474400	+	5.24538	NA	NA	NA	NA	NA								
macs-myeast_peak_495	NC_001136.10	504799	504799	+	5.24014	NA	NA	NA	NA	NA								
macs-myeast_peak_813	NC_001137.3	99476	99476	+	5.21584	NA	NA	NA	NA	NA								
macs-myeast_peak_2244	NC_001144.5	932761	932761	+	5.20586	NA	NA	NA	NA	NA								
macs-myeast_peak_1382	NC_001140.6	129443	129443	+	5.20564	NA	NA	NA	NA	NA								
macs-myeast_peak_2157	NC_001144.5	645045	645045	+	5.19961	NA	NA	NA	NA	NA								
macs-myeast_peak_1752	NC_001142.9	545738	545738	+	5.18908	NA	NA	NA	NA	NA								
macs-myeast_peak_623	NC_001136.10	954852	954852	+	5.17976	NA	NA	NA	NA	NA								
macs-myeast_peak_2255	NC_001144.5	988333	988333	+	5.16719	NA	NA	NA	NA	NA								
macs-myeast_peak_2472	NC_001145.3	689089	689089	+	5.16719	NA	NA	NA	NA	NA								
macs-myeast_peak_2834	NC_001147.6	226690	226690	+	5.16719	NA	NA	NA	NA	NA								
macs-myeast_peak_390	NC_001136.10	141778	141778	+	5.16719	NA	NA	NA	NA	NA								
macs-myeast_peak_1100	NC_001139.9	257286	257286	+	5.16719	NA	NA	NA	NA	NA								
macs-myeast_peak_423	NC_001136.10	267483	267483	+	5.16719	NA	NA	NA	NA	NA								
macs-myeast_peak_42	NC_001133.9	181392	181392	+	5.16719	NA	NA	NA	NA	NA								
macs-myeast_peak_1168	NC_001139.9	459824	459824	+	5.16719	NA	NA	NA	NA	NA								
macs-myeast_peak_619	NC_001136.10	945203	945203	+	5.16719	NA	NA	NA	NA	NA								
macs-myeast_peak_1261	NC_001139.9	772356	772356	+	5.16719	NA	NA	NA	NA	NA								
macs-myeast_peak_986	NC_001138.5	103645	103645	+	5.16719	NA	NA	NA	NA	NA								
macs-myeast_peak_1694	NC_001142.9	333408	333408	+	5.16719	NA	NA	NA	NA	NA								
macs-myeast_peak_1737	NC_001142.9	469731	469731	+	5.16719	NA	NA	NA	NA	NA								
macs-myeast_peak_3216	NC_001148.4	467032	467032	+	5.15389	NA	NA	NA	NA	NA								
macs-myeast_peak_1410	NC_001140.6	223780	223780	+	5.13802	NA	NA	NA	NA	NA								
macs-myeast_peak_248	NC_001134.8	734664	734664	+	5.10347	NA	NA	NA	NA	NA								
macs-myeast_peak_165	NC_001134.8	430989	430989	+	5.06674	NA	NA	NA	NA	NA								
macs-myeast_peak_782	NC_001136.10	1498203	1498203	+	5.05044	NA	NA	NA	NA	NA								
macs-myeast_peak_123	NC_001134.8	311842	311842	+	5.03382	NA	NA	NA	NA	NA								
macs-myeast_peak_3084	NC_001148.4	28570	28570	+	5.03271	NA	NA	NA	NA	NA								
macs-myeast_peak_2098	NC_001144.5	427320	427320	+	5.01346	NA	NA	NA	NA	NA								
macs-myeast_peak_950	NC_001137.3	512471	512471	+	4.97811	NA	NA	NA	NA	NA								
macs-myeast_peak_848	NC_001137.3	195074	195074	+	4.97546	NA	NA	NA	NA	NA								
macs-myeast_peak_1834	NC_001143.9	150734	150734	+	4.97124	NA	NA	NA	NA	NA								
macs-myeast_peak_2679	NC_001146.8	440683	440683	+	4.96285	NA	NA	NA	NA	NA								
macs-myeast_peak_644	NC_001136.10	1022885	1022885	+	4.95564	NA	NA	NA	NA	NA								
macs-myeast_peak_1586	NC_001141.2	342537	342537	+	4.95269	NA	NA	NA	NA	NA								
macs-myeast_peak_1101	NC_001139.9	265885	265885	+	4.9363	NA	NA	NA	NA	NA								
macs-myeast_peak_289	NC_001135.5	91198	91198	+	4.9363	NA	NA	NA	NA	NA								
macs-myeast_peak_2661	NC_001146.8	392372	392372	+	4.9363	NA	NA	NA	NA	NA								
macs-myeast_peak_3206	NC_001148.4	436063	436063	+	4.9363	NA	NA	NA	NA	NA								
macs-myeast_peak_3384	NC_001224.1	73067	73067	+	4.9363	NA	NA	NA	NA	NA								
macs-myeast_peak_1693	NC_001142.9	333103	333103	+	4.9363	NA	NA	NA	NA	NA								
macs-myeast_peak_695	NC_001136.10	1195420	1195420	+	4.9363	NA	NA	NA	NA	NA								
macs-myeast_peak_2887	NC_001147.6	397306	397306	+	4.9363	NA	NA	NA	NA	NA								
macs-myeast_peak_1552	NC_001141.2	243551	243551	+	4.9363	NA	NA	NA	NA	NA								
macs-myeast_peak_1536	NC_001141.2	175006	175006	+	4.9363	NA	NA	NA	NA	NA								
macs-myeast_peak_2744	NC_001146.8	643695	643695	+	4.9363	NA	NA	NA	NA	NA								
macs-myeast_peak_906	NC_001137.3	377782	377782	+	4.9363	NA	NA	NA	NA	NA								
macs-myeast_peak_1421	NC_001140.6	256316	256316	+	4.9363	NA	NA	NA	NA	NA								
macs-myeast_peak_2964	NC_001147.6	663801	663801	+	4.9363	NA	NA	NA	NA	NA								
macs-myeast_peak_2376	NC_001145.3	343710	343710	+	4.9363	NA	NA	NA	NA	NA								
macs-myeast_peak_666	NC_001136.10	1092557	1092557	+	4.9363	NA	NA	NA	NA	NA								
macs-myeast_peak_2192	NC_001144.5	764796	764796	+	4.9363	NA	NA	NA	NA	NA								
macs-myeast_peak_995	NC_001138.5	137472	137472	+	4.9363	NA	NA	NA	NA	NA								
macs-myeast_peak_2750	NC_001146.8	663647	663647	+	4.91855	NA	NA	NA	NA	NA								
macs-myeast_peak_1330	NC_001139.9	999908	999908	+	4.89476	NA	NA	NA	NA	NA								
macs-myeast_peak_1490	NC_001140.6	506297	506297	+	4.89059	NA	NA	NA	NA	NA								
macs-myeast_peak_2124	NC_001144.5	540546	540546	+	4.85635	NA	NA	NA	NA	NA								
macs-myeast_peak_3255	NC_001148.4	622642	622642	+	4.85634	NA	NA	NA	NA	NA								
macs-myeast_peak_1711	NC_001142.9	387605	387605	+	4.82257	NA	NA	NA	NA	NA								
macs-myeast_peak_163	NC_001134.8	427485	427485	+	4.81295	NA	NA	NA	NA	NA								
macs-myeast_peak_1288	NC_001139.9	856526	856526	+	4.80665	NA	NA	NA	NA	NA								
macs-myeast_peak_1269	NC_001139.9	794405	794405	+	4.80132	NA	NA	NA	NA	NA								
macs-myeast_peak_2857	NC_001147.6	301029	301029	+	4.79577	NA	NA	NA	NA	NA								
macs-myeast_peak_2146	NC_001144.5	605603	605603	+	4.78385	NA	NA	NA	NA	NA								
macs-myeast_peak_1479	NC_001140.6	466977	466977	+	4.78264	NA	NA	NA	NA	NA								
macs-myeast_peak_102	NC_001134.8	241389	241389	+	4.77274	NA	NA	NA	NA	NA								
macs-myeast_peak_2043	NC_001144.5	233171	233171	+	4.76261	NA	NA	NA	NA	NA								
macs-myeast_peak_826	NC_001137.3	135410	135410	+	4.76221	NA	NA	NA	NA	NA								
macs-myeast_peak_1250	NC_001139.9	739175	739175	+	4.75747	NA	NA	NA	NA	NA								
macs-myeast_peak_2540	NC_001145.3	902763	902763	+	4.75306	NA	NA	NA	NA	NA								
macs-myeast_peak_2156	NC_001144.5	642381	642381	+	4.73704	NA	NA	NA	NA	NA								
macs-myeast_peak_2067	NC_001144.5	300744	300744	+	4.72313	NA	NA	NA	NA	NA								
macs-myeast_peak_887	NC_001137.3	318513	318513	+	4.71041	NA	NA	NA	NA	NA								
macs-myeast_peak_304	NC_001135.5	131605	131605	+	4.70977	NA	NA	NA	NA	NA								
macs-myeast_peak_135	NC_001134.8	351035	351035	+	4.70977	NA	NA	NA	NA	NA								
macs-myeast_peak_2307	NC_001145.3	111030	111030	+	4.70977	NA	NA	NA	NA	NA								
macs-myeast_peak_368	NC_001136.10	80709	80709	+	4.70977	NA	NA	NA	NA	NA								
macs-myeast_peak_3392	NC_001224.1	81390	81390	+	4.70977	NA	NA	NA	NA	NA								
macs-myeast_peak_1658	NC_001142.9	197298	197298	+	4.70977	NA	NA	NA	NA	NA								
macs-myeast_peak_3194	NC_001148.4	393987	393987	+	4.70977	NA	NA	NA	NA	NA								
macs-myeast_peak_754	NC_001136.10	1411156	1411156	+	4.70977	NA	NA	NA	NA	NA								
macs-myeast_peak_254	NC_001134.8	760132	760132	+	4.70977	NA	NA	NA	NA	NA								
macs-myeast_peak_1985	NC_001143.9	625887	625887	+	4.70977	NA	NA	NA	NA	NA								
macs-myeast_peak_1313	NC_001139.9	931015	931015	+	4.70977	NA	NA	NA	NA	NA								
macs-myeast_peak_3391	NC_001224.1	80454	80454	+	4.70977	NA	NA	NA	NA	NA								
macs-myeast_peak_487	NC_001136.10	473133	473133	+	4.70977	NA	NA	NA	NA	NA								
macs-myeast_peak_351	NC_001135.5	295684	295684	+	4.70977	NA	NA	NA	NA	NA								
macs-myeast_peak_2888	NC_001147.6	400095	400095	+	4.70977	NA	NA	NA	NA	NA								
macs-myeast_peak_3339	NC_001148.4	912592	912592	+	4.70977	NA	NA	NA	NA	NA								
macs-myeast_peak_943	NC_001137.3	490827	490827	+	4.70977	NA	NA	NA	NA	NA								
macs-myeast_peak_628	NC_001136.10	974322	974322	+	4.68346	NA	NA	NA	NA	NA								
macs-myeast_peak_2625	NC_001146.8	280411	280411	+	4.65817	NA	NA	NA	NA	NA								
macs-myeast_peak_1174	NC_001139.9	480135	480135	+	4.63815	NA	NA	NA	NA	NA								
macs-myeast_peak_2492	NC_001145.3	760134	760134	+	4.63721	NA	NA	NA	NA	NA								
macs-myeast_peak_1107	NC_001139.9	278148	278148	+	4.62191	NA	NA	NA	NA	NA								
macs-myeast_peak_471	NC_001136.10	432035	432035	+	4.61087	NA	NA	NA	NA	NA								
macs-myeast_peak_2096	NC_001144.5	424629	424629	+	4.58562	NA	NA	NA	NA	NA								
macs-myeast_peak_656	NC_001136.10	1063305	1063305	+	4.58433	NA	NA	NA	NA	NA								
macs-myeast_peak_3131	NC_001148.4	176181	176181	+	4.58275	NA	NA	NA	NA	NA								
macs-myeast_peak_1972	NC_001143.9	579185	579185	+	4.58142	NA	NA	NA	NA	NA								
macs-myeast_peak_937	NC_001137.3	467697	467697	+	4.57546	NA	NA	NA	NA	NA								
macs-myeast_peak_659	NC_001136.10	1075552	1075552	+	4.5744	NA	NA	NA	NA	NA								
macs-myeast_peak_808	NC_001137.3	84660	84660	+	4.56813	NA	NA	NA	NA	NA								
macs-myeast_peak_2136	NC_001144.5	573206	573206	+	4.56347	NA	NA	NA	NA	NA								
macs-myeast_peak_2555	NC_001146.8	52637	52637	+	4.54992	NA	NA	NA	NA	NA								
macs-myeast_peak_919	NC_001137.3	415844	415844	+	4.54754	NA	NA	NA	NA	NA								
macs-myeast_peak_3219	NC_001148.4	480365	480365	+	4.54567	NA	NA	NA	NA	NA								
macs-myeast_peak_2795	NC_001147.6	83790	83790	+	4.54543	NA	NA	NA	NA	NA								
macs-myeast_peak_1827	NC_001143.9	122453	122453	+	4.52368	NA	NA	NA	NA	NA								
macs-myeast_peak_2047	NC_001144.5	245608	245608	+	4.48901	NA	NA	NA	NA	NA								
macs-myeast_peak_966	NC_001137.3	567522	567522	+	4.48757	NA	NA	NA	NA	NA								
macs-myeast_peak_2388	NC_001145.3	380127	380127	+	4.48757	NA	NA	NA	NA	NA								
macs-myeast_peak_1327	NC_001139.9	993740	993740	+	4.48757	NA	NA	NA	NA	NA								
macs-myeast_peak_575	NC_001136.10	784288	784288	+	4.48757	NA	NA	NA	NA	NA								
macs-myeast_peak_759	NC_001136.10	1430992	1430992	+	4.48757	NA	NA	NA	NA	NA								
macs-myeast_peak_598	NC_001136.10	859332	859332	+	4.48757	NA	NA	NA	NA	NA								
macs-myeast_peak_1591	NC_001141.2	356924	356924	+	4.48757	NA	NA	NA	NA	NA								
macs-myeast_peak_312	NC_001135.5	152028	152028	+	4.48757	NA	NA	NA	NA	NA								
macs-myeast_peak_2529	NC_001145.3	872658	872658	+	4.48757	NA	NA	NA	NA	NA								
macs-myeast_peak_900	NC_001137.3	355116	355116	+	4.48757	NA	NA	NA	NA	NA								
macs-myeast_peak_791	NC_001137.3	34108	34108	+	4.48757	NA	NA	NA	NA	NA								
macs-myeast_peak_2320	NC_001145.3	151815	151815	+	4.48757	NA	NA	NA	NA	NA								
macs-myeast_peak_2387	NC_001145.3	379476	379476	+	4.48757	NA	NA	NA	NA	NA								
macs-myeast_peak_2873	NC_001147.6	354104	354104	+	4.48757	NA	NA	NA	NA	NA								
macs-myeast_peak_1025	NC_001138.5	238420	238420	+	4.48757	NA	NA	NA	NA	NA								
macs-myeast_peak_2950	NC_001147.6	611963	611963	+	4.48757	NA	NA	NA	NA	NA								
macs-myeast_peak_2412	NC_001145.3	464848	464848	+	4.48757	NA	NA	NA	NA	NA								
macs-myeast_peak_908	NC_001137.3	386161	386161	+	4.48757	NA	NA	NA	NA	NA								
macs-myeast_peak_1205	NC_001139.9	583953	583953	+	4.48757	NA	NA	NA	NA	NA								
macs-myeast_peak_134	NC_001134.8	347804	347804	+	4.48757	NA	NA	NA	NA	NA								
macs-myeast_peak_1541	NC_001141.2	197565	197565	+	4.47803	NA	NA	NA	NA	NA								
macs-myeast_peak_873	NC_001137.3	281643	281643	+	4.47528	NA	NA	NA	NA	NA								
macs-myeast_peak_330	NC_001135.5	208144	208144	+	4.47077	NA	NA	NA	NA	NA								
macs-myeast_peak_2650	NC_001146.8	351788	351788	+	4.46933	NA	NA	NA	NA	NA								
macs-myeast_peak_302	NC_001135.5	127714	127714	+	4.45838	NA	NA	NA	NA	NA								
macs-myeast_peak_2681	NC_001146.8	442445	442445	+	4.45756	NA	NA	NA	NA	NA								
macs-myeast_peak_1255	NC_001139.9	753125	753125	+	4.44599	NA	NA	NA	NA	NA								
macs-myeast_peak_1370	NC_001140.6	98841	98841	+	4.442	NA	NA	NA	NA	NA								
macs-myeast_peak_51	NC_001134.8	48771	48771	+	4.43767	NA	NA	NA	NA	NA								
macs-myeast_peak_2740	NC_001146.8	636689	636689	+	4.43355	NA	NA	NA	NA	NA								
macs-myeast_peak_977	NC_001138.5	75893	75893	+	4.37443	NA	NA	NA	NA	NA								
macs-myeast_peak_607	NC_001136.10	909866	909866	+	4.3742	NA	NA	NA	NA	NA								
macs-myeast_peak_3180	NC_001148.4	348303	348303	+	4.36618	NA	NA	NA	NA	NA								
macs-myeast_peak_1590	NC_001141.2	353901	353901	+	4.3451	NA	NA	NA	NA	NA								
macs-myeast_peak_2358	NC_001145.3	277590	277590	+	4.32647	NA	NA	NA	NA	NA								
macs-myeast_peak_2487	NC_001145.3	749699	749699	+	4.3134	NA	NA	NA	NA	NA								
macs-myeast_peak_1295	NC_001139.9	879917	879917	+	4.31123	NA	NA	NA	NA	NA								
macs-myeast_peak_1720	NC_001142.9	414815	414815	+	4.2969	NA	NA	NA	NA	NA								
macs-myeast_peak_516	NC_001136.10	583519	583519	+	4.27988	NA	NA	NA	NA	NA								
macs-myeast_peak_112	NC_001134.8	276807	276807	+	4.2698	NA	NA	NA	NA	NA								
macs-myeast_peak_98	NC_001134.8	220901	220901	+	4.2698	NA	NA	NA	NA	NA								
macs-myeast_peak_542	NC_001136.10	666821	666821	+	4.2698	NA	NA	NA	NA	NA								
macs-myeast_peak_597	NC_001136.10	856136	856136	+	4.2698	NA	NA	NA	NA	NA								
macs-myeast_peak_2371	NC_001145.3	325540	325540	+	4.2698	NA	NA	NA	NA	NA								
macs-myeast_peak_41	NC_001133.9	175334	175334	+	4.2698	NA	NA	NA	NA	NA								
macs-myeast_peak_1604	NC_001141.2	436379	436379	+	4.2698	NA	NA	NA	NA	NA								
macs-myeast_peak_797	NC_001137.3	52466	52466	+	4.26798	NA	NA	NA	NA	NA								
macs-myeast_peak_1204	NC_001139.9	581678	581678	+	4.26694	NA	NA	NA	NA	NA								
macs-myeast_peak_3203	NC_001148.4	429620	429620	+	4.21826	NA	NA	NA	NA	NA								
macs-myeast_peak_1733	NC_001142.9	458389	458389	+	4.21167	NA	NA	NA	NA	NA								
macs-myeast_peak_1156	NC_001139.9	427249	427249	+	4.18351	NA	NA	NA	NA	NA								
macs-myeast_peak_3004	NC_001147.6	810810	810810	+	4.17588	NA	NA	NA	NA	NA								
macs-myeast_peak_1744	NC_001142.9	524181	524181	+	4.17107	NA	NA	NA	NA	NA								
macs-myeast_peak_2692	NC_001146.8	478157	478157	+	4.15722	NA	NA	NA	NA	NA								
macs-myeast_peak_315	NC_001135.5	163986	163986	+	4.12465	NA	NA	NA	NA	NA								
macs-myeast_peak_2386	NC_001145.3	379186	379186	+	4.05648	NA	NA	NA	NA	NA								
macs-myeast_peak_2774	NC_001146.8	739762	739762	+	4.05648	NA	NA	NA	NA	NA								
macs-myeast_peak_625	NC_001136.10	959848	959848	+	4.05648	NA	NA	NA	NA	NA								
macs-myeast_peak_1946	NC_001143.9	479169	479169	+	4.05648	NA	NA	NA	NA	NA								
macs-myeast_peak_2908	NC_001147.6	453549	453549	+	4.05648	NA	NA	NA	NA	NA								
macs-myeast_peak_954	NC_001137.3	525911	525911	+	4.05648	NA	NA	NA	NA	NA								
macs-myeast_peak_1368	NC_001140.6	85169	85169	+	4.05648	NA	NA	NA	NA	NA								
macs-myeast_peak_2480	NC_001145.3	716480	716480	+	4.05648	NA	NA	NA	NA	NA								
macs-myeast_peak_1206	NC_001139.9	584437	584437	+	4.05648	NA	NA	NA	NA	NA								
macs-myeast_peak_2518	NC_001145.3	835143	835143	+	4.05648	NA	NA	NA	NA	NA								
macs-myeast_peak_3344	NC_001148.4	939053	939053	+	4.05648	NA	NA	NA	NA	NA								
macs-myeast_peak_2143	NC_001144.5	591373	591373	+	4.05648	NA	NA	NA	NA	NA								
macs-myeast_peak_2147	NC_001144.5	609504	609504	+	4.05648	NA	NA	NA	NA	NA								
macs-myeast_peak_1060	NC_001139.9	110617	110617	+	4.05648	NA	NA	NA	NA	NA								
macs-myeast_peak_620	NC_001136.10	946440	946440	+	4.05648	NA	NA	NA	NA	NA								
macs-myeast_peak_2471	NC_001145.3	688807	688807	+	4.05648	NA	NA	NA	NA	NA								
macs-myeast_peak_457	NC_001136.10	387200	387200	+	4.05648	NA	NA	NA	NA	NA								
macs-myeast_peak_832	NC_001137.3	150064	150064	+	4.05287	NA	NA	NA	NA	NA								
macs-myeast_peak_2353	NC_001145.3	266743	266743	+	4.03931	NA	NA	NA	NA	NA								
macs-myeast_peak_766	NC_001136.10	1454934	1454934	+	4.02303	NA	NA	NA	NA	NA								
macs-myeast_peak_1819	NC_001143.9	98625	98625	+	4.00202	NA	NA	NA	NA	NA								
macs-myeast_peak_1077	NC_001139.9	165173	165173	+	4.00004	NA	NA	NA	NA	NA								
macs-myeast_peak_1446	NC_001140.6	364431	364431	+	3.9986	NA	NA	NA	NA	NA								
macs-myeast_peak_2379	NC_001145.3	352568	352568	+	3.99618	NA	NA	NA	NA	NA								
macs-myeast_peak_2789	NC_001147.6	65529	65529	+	3.99243	NA	NA	NA	NA	NA								
macs-myeast_peak_3065	NC_001147.6	1000884	1000884	+	3.98289	NA	NA	NA	NA	NA								
macs-myeast_peak_2415	NC_001145.3	480675	480675	+	3.95986	NA	NA	NA	NA	NA								
macs-myeast_peak_2741	NC_001146.8	636968	636968	+	3.94833	NA	NA	NA	NA	NA								
macs-myeast_peak_14	NC_001133.9	72576	72576	+	3.93174	NA	NA	NA	NA	NA								
macs-myeast_peak_2759	NC_001146.8	694805	694805	+	3.90404	NA	NA	NA	NA	NA								
macs-myeast_peak_2207	NC_001144.5	808750	808750	+	3.89183	NA	NA	NA	NA	NA								
macs-myeast_peak_1064	NC_001139.9	122471	122471	+	3.88428	NA	NA	NA	NA	NA								
macs-myeast_peak_1610	NC_001142.9	54068	54068	+	3.87633	NA	NA	NA	NA	NA								
macs-myeast_peak_1626	NC_001142.9	100904	100904	+	3.85478	NA	NA	NA	NA	NA								
macs-myeast_peak_2154	NC_001144.5	638420	638420	+	3.84779	NA	NA	NA	NA	NA								
macs-myeast_peak_1351	NC_001140.6	25567	25567	+	3.84752	NA	NA	NA	NA	NA								
macs-myeast_peak_2194	NC_001144.5	771912	771912	+	3.84752	NA	NA	NA	NA	NA								
macs-myeast_peak_189	NC_001134.8	497222	497222	+	3.84752	NA	NA	NA	NA	NA								
macs-myeast_peak_1006	NC_001138.5	173357	173357	+	3.84752	NA	NA	NA	NA	NA								
macs-myeast_peak_1501	NC_001141.2	55175	55175	+	3.84752	NA	NA	NA	NA	NA								
macs-myeast_peak_2381	NC_001145.3	354507	354507	+	3.84752	NA	NA	NA	NA	NA								
macs-myeast_peak_1333	NC_001139.9	1011052	1011052	+	3.84752	NA	NA	NA	NA	NA								
macs-myeast_peak_767	NC_001136.10	1461902	1461902	+	3.84752	NA	NA	NA	NA	NA								
macs-myeast_peak_2958	NC_001147.6	639603	639603	+	3.84752	NA	NA	NA	NA	NA								
macs-myeast_peak_3382	NC_001224.1	67018	67018	+	3.84752	NA	NA	NA	NA	NA								
macs-myeast_peak_3346	NC_001224.1	2828	2828	+	3.84752	NA	NA	NA	NA	NA								
macs-myeast_peak_466	NC_001136.10	410370	410370	+	3.84752	NA	NA	NA	NA	NA								
macs-myeast_peak_311	NC_001135.5	147970	147970	+	3.84752	NA	NA	NA	NA	NA								
macs-myeast_peak_232	NC_001134.8	675334	675334	+	3.84752	NA	NA	NA	NA	NA								
macs-myeast_peak_2007	NC_001144.5	98457	98457	+	3.83909	NA	NA	NA	NA	NA								
macs-myeast_peak_381	NC_001136.10	125107	125107	+	3.82497	NA	NA	NA	NA	NA								
macs-myeast_peak_2852	NC_001147.6	282056	282056	+	3.81348	NA	NA	NA	NA	NA								
macs-myeast_peak_1116	NC_001139.9	293211	293211	+	3.81102	NA	NA	NA	NA	NA								
macs-myeast_peak_197	NC_001134.8	546328	546328	+	3.80326	NA	NA	NA	NA	NA								
macs-myeast_peak_3051	NC_001147.6	944441	944441	+	3.79455	NA	NA	NA	NA	NA								
macs-myeast_peak_1381	NC_001140.6	127271	127271	+	3.79332	NA	NA	NA	NA	NA								
macs-myeast_peak_282	NC_001135.5	58062	58062	+	3.78263	NA	NA	NA	NA	NA								
macs-myeast_peak_287	NC_001135.5	70104	70104	+	3.78249	NA	NA	NA	NA	NA								
macs-myeast_peak_1723	NC_001142.9	422915	422915	+	3.78176	NA	NA	NA	NA	NA								
macs-myeast_peak_34	NC_001133.9	151624	151624	+	3.77618	NA	NA	NA	NA	NA								
macs-myeast_peak_1715	NC_001142.9	396779	396779	+	3.76457	NA	NA	NA	NA	NA								
macs-myeast_peak_154	NC_001134.8	407700	407700	+	3.72608	NA	NA	NA	NA	NA								
macs-myeast_peak_2200	NC_001144.5	793907	793907	+	3.72028	NA	NA	NA	NA	NA								
macs-myeast_peak_1567	NC_001141.2	278407	278407	+	3.71594	NA	NA	NA	NA	NA								
macs-myeast_peak_2421	NC_001145.3	505137	505137	+	3.68621	NA	NA	NA	NA	NA								
macs-myeast_peak_3279	NC_001148.4	689754	689754	+	3.67449	NA	NA	NA	NA	NA								
macs-myeast_peak_1894	NC_001143.9	323215	323215	+	3.66792	NA	NA	NA	NA	NA								
macs-myeast_peak_550	NC_001136.10	699932	699932	+	3.66774	NA	NA	NA	NA	NA								
macs-myeast_peak_2263	NC_001144.5	1018259	1018259	+	3.66676	NA	NA	NA	NA	NA								
macs-myeast_peak_577	NC_001136.10	789284	789284	+	3.66579	NA	NA	NA	NA	NA								
macs-myeast_peak_2468	NC_001145.3	674196	674196	+	3.66407	NA	NA	NA	NA	NA								
macs-myeast_peak_1996	NC_001144.5	65895	65895	+	3.65294	NA	NA	NA	NA	NA								
macs-myeast_peak_2313	NC_001145.3	130247	130247	+	3.64638	NA	NA	NA	NA	NA								
macs-myeast_peak_2170	NC_001144.5	687824	687824	+	3.64306	NA	NA	NA	NA	NA								
macs-myeast_peak_1466	NC_001140.6	420621	420621	+	3.64306	NA	NA	NA	NA	NA								
macs-myeast_peak_3057	NC_001147.6	976381	976381	+	3.64306	NA	NA	NA	NA	NA								
macs-myeast_peak_1323	NC_001139.9	968849	968849	+	3.64306	NA	NA	NA	NA	NA								
macs-myeast_peak_2101	NC_001144.5	434502	434502	+	3.64306	NA	NA	NA	NA	NA								
macs-myeast_peak_1	NC_001133.9	317	317	+	3.64306	NA	NA	NA	NA	NA								
macs-myeast_peak_3241	NC_001148.4	560211	560211	+	3.64306	NA	NA	NA	NA	NA								
macs-myeast_peak_2885	NC_001147.6	392204	392204	+	3.64306	NA	NA	NA	NA	NA								
macs-myeast_peak_2543	NC_001145.3	915110	915110	+	3.64306	NA	NA	NA	NA	NA								
macs-myeast_peak_3312	NC_001148.4	810667	810667	+	3.64306	NA	NA	NA	NA	NA								
macs-myeast_peak_1242	NC_001139.9	706668	706668	+	3.64306	NA	NA	NA	NA	NA								
macs-myeast_peak_973	NC_001138.5	64371	64371	+	3.64224	NA	NA	NA	NA	NA								
macs-myeast_peak_595	NC_001136.10	851179	851179	+	3.63607	NA	NA	NA	NA	NA								
macs-myeast_peak_2742	NC_001146.8	640358	640358	+	3.63076	NA	NA	NA	NA	NA								
macs-myeast_peak_319	NC_001135.5	173469	173469	+	3.614	NA	NA	NA	NA	NA								
macs-myeast_peak_961	NC_001137.3	546364	546364	+	3.60743	NA	NA	NA	NA	NA								
macs-myeast_peak_2698	NC_001146.8	494429	494429	+	3.58958	NA	NA	NA	NA	NA								
macs-myeast_peak_233	NC_001134.8	680387	680387	+	3.58823	NA	NA	NA	NA	NA								
macs-myeast_peak_1823	NC_001143.9	110042	110042	+	3.5847	NA	NA	NA	NA	NA								
macs-myeast_peak_369	NC_001136.10	83539	83539	+	3.57618	NA	NA	NA	NA	NA								
macs-myeast_peak_885	NC_001137.3	311997	311997	+	3.5715	NA	NA	NA	NA	NA								
macs-myeast_peak_1923	NC_001143.9	404109	404109	+	3.56126	NA	NA	NA	NA	NA								
macs-myeast_peak_3222	NC_001148.4	482538	482538	+	3.53009	NA	NA	NA	NA	NA								
macs-myeast_peak_1837	NC_001143.9	158283	158283	+	3.52516	NA	NA	NA	NA	NA								
macs-myeast_peak_1875	NC_001143.9	275268	275268	+	3.48001	NA	NA	NA	NA	NA								
macs-myeast_peak_3092	NC_001148.4	47332	47332	+	3.4752	NA	NA	NA	NA	NA								
macs-myeast_peak_1328	NC_001139.9	996335	996335	+	3.4579	NA	NA	NA	NA	NA								
macs-myeast_peak_2876	NC_001147.6	363979	363979	+	3.44332	NA	NA	NA	NA	NA								
macs-myeast_peak_1605	NC_001142.9	31804	31804	+	3.44332	NA	NA	NA	NA	NA								
macs-myeast_peak_2131	NC_001144.5	554153	554153	+	3.44332	NA	NA	NA	NA	NA								
macs-myeast_peak_3079	NC_001147.6	1059388	1059388	+	3.44332	NA	NA	NA	NA	NA								
macs-myeast_peak_92	NC_001134.8	194038	194038	+	3.44332	NA	NA	NA	NA	NA								
macs-myeast_peak_1045	NC_001139.9	63648	63648	+	3.44332	NA	NA	NA	NA	NA								
